ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
CR0001402,0,850,829,797,5,35,117,58.63,17960,21956,40972,0,0,0,3,0,1,88,0,1,57.27,0,162,0,29,151.5,742,790,12,5,36.13,257,13,1,56082,1,0,0,-1,0,2,4641,12.55,850,784,850,12,9.74,0,0,39.23,1,266,-1,1,147987,0,74.31,747,754,22,34,2,1,59685,1,70812,1,0,0,270,2,0,5,1,10099,73667,18.91,-1,-1,2,1,108,1,0,0,0,5.66,2,0,621,-1,0,16,0,0,0,0,39,0,20,1,0,3,-1,20.7
CR0001403,0,766,669,833,20,24,114,45.37,0,10727,16971,0,0,0,0,1,-1,30,0,0,86.94,-7,470,0,53,125.49,850,735,2,6,33.26,423,27,1,8061,1,0,1,3,2,1,358,23.12,768,785,756,11,27.84,0,1,44.56,1,328,1,0,0,0,100,804,770,37,92,1,0,123982,0,196885,0,1,0,4,1,0,4,1,9065,40037,43.87,-1,-1,1,1,28,0,1976.79,0,0,0,2,0,615,-1,0,12,0,0,1,0,3,12374.32,23,1,1639.77,1,-1,16.84
CR0001404,0,761,755,751,3,-1,281,42.29,110538,12661,5623,0,0,1,2,3,4,0,0,1,70.92,25320,1354,0,111,98.84,801,837,15,6,38.22,269,19,3,35806,1,48,2,2,2,1,1936,46.72,794,743,798,15,46.47,0,0,69.23,3,386,3,1,75369,0,72.29,779,749,38,0,0,1,90755,0,0,1,0,0,98,1,0,1,0,7734,94353,29.03,-1,-1,2,0,36,1,8790.65,1,0,5.51,4,1,849,-1,0,34,0,0,0,0,56,3694.28,7,0,0,4,-1,26.02
CR0001405,0,815,850,678,3,61,273,0,156260,100919,0,2,0,0,1,-1,5,14,0,0,63.75,86520,0,0,63,185.73,728,798,17,6,39.77,278,23,0,15030,0,26,0,3,0,2,0,32.73,729,722,726,15,36.7,0,0,60.41,3,162,0,3,127278,0,67.47,703,645,57,-5,1,0,124572,3,390314,0,0,0,372,1,1,7,0,13771,111815,53.03,-1,-1,4,0,127,2,20473.24,0,0,14.6,3,1,592,-1,0,27,-7,0,0,1,1,1619.47,25,-7,551.1,1,-1,16.13
CR0001406,0,785,825,622,7,22,241,11.92,123689,57184,36647,2,0,0,0,3,2,90,-7,1,99.41,63771,746,0,30,66.96,781,798,-7,-7,78.59,197,4,0,-7,3,36,1,6,0,1,0,31.18,850,713,782,-5,-5,0,2,30.15,2,246,3,1,0,0,100,769,789,78,23,0,0,85824,1,185051,0,0,0,223,5,1,1,0,11580,36973,23.98,-1,-1,2,1,41,3,8922.59,0,0,13.59,3,0,670,-1,0,6,0,0,0,1,26,4730.51,43,3,2257.75,1,-1,14.55
CR0001407,0,-2,714,753,2,33,285,45.01,18085,1439,66400,0,0,0,1,3,2,65,0,2,100,80969,0,0,24,93.0,850,784,8,1,26.46,194,37,0,39246,3,0,0,0,1,1,0,54.49,793,783,626,16,44.76,3,0,100,1,34,1,1,102032,0,92.96,862,674,60,123,0,1,63220,3,299946,0,0,0,80,2,0,2,1,12136,108501,63.76,-1,-1,2,1,23,0,1848.66,1,0,0,1,0,641,-1,0,20,0,0,0,1,24,4782.91,44,2,-7,1,-1,22.56
CR0001408,0,684,670,763,18,20,55,59.33,72133,0,32443,2,0,0,1,1,-7,35,0,0,71.71,103513,633,0,34,162.73,785,717,9,5,34.13,203,17,1,84694,0,0,1,0,0,1,2085,11.31,833,891,808,10,72.56,2,1,52.1,3,112,1,1,48101,0,62.97,741,795,90,121,1,0,141035,1,0,0,0,0,339,1,1,5,1,15480,42236,19.15,-1,-1,2,0,86,0,15210.13,1,1,19.15,1,1,718,-1,0,39,0,0,0,1,15,8354.49,21,1,0,2,-1,24.08
CR0001409,0,839,650,663,13,33,191,13.0,123940,51652,0,0,1,0,1,1,3,86,0,0,100,87479,1702,0,39,120.07,824,777,19,8,0,344,7,0,10461,3,4,1,3,0,2,154,7.28,680,748,812,18,81.8,1,1,70.51,1,0,1,2,127170,0,64.63,698,761,74,0,-1,0,156384,0,266753,0,0,0,48,2,1,8,0,1593,113213,35.22,-1,-1,3,0,0,0,0,1,0,0.07,2,0,780,-1,0,26,1,0,0,0,49,4698.14,54,0,0,3,-1,25.27
CR0001410,0,785,758,755,-1,35,111,74.01,108459,49044,9335,0,0,0,1,0,1,1,0,1,69.3,264374,1282,0,0,30.39,763,850,12,2,34.52,246,18,2,56057,2,24,0,4,1,1,1864,31.91,842,828,802,7,32.04,0,0,9.12,2,253,0,2,171422,0,-1,640,738,56,-1,5,0,58722,0,43666,1,0,0,315,2,0,4,0,1147,88783,39.56,-1,-1,1,1,125,0,0,0,0,0,3,0,970,-1,0,23,0,0,0,0,81,276.73,45,1,0,2,-1,22.72
CR0001411,0,798,778,809,1,33,210,40.09,48107,57038,54369,0,1,0,0,1,2,85,0,1,82.37,58020,-1,0,99,29.17,744,713,6,1,37.9,234,16,0,1399,1,0,0,3,1,1,6232,72.94,833,690,680,11,49.82,-5,1,73.82,3,87,0,1,113900,0,62.24,608,740,46,6,2,0,160298,1,165361,0,0,0,235,2,0,12,0,12441,90260,16.19,-1,-1,1,0,25,0,1098.38,3,0,10.53,4,0,1000,-1,0,13,-7,0,0,1,28,7519.09,55,2,0,2,-1,6.76
CR0001412,0,799,822,699,18,57,99,25.97,55568,58136,0,0,1,1,0,0,3,101,0,2,100,0,251,-1,58,63.7,752,804,9,1,20.34,121,14,1,12528,2,49,-5,1,1,0,0,16.26,711,741,707,2,67.03,1,0,37.33,2,172,0,3,31463,0,100,827,625,63,79,3,1,43448,0,485741,0,0,0,133,1,1,0,0,12117,115511,30.12,-1,-1,6,1,72,1,1729.07,3,0,15.76,2,0,796,-1,0,11,0,0,-1,0,86,6505.6,0,1,519.79,1,-1,16.24
CR0001413,0,752,709,750,12,35,313,86.55,26982,0,58892,0,1,0,2,0,2,44,0,1,77.31,225008,0,0,90,105.32,847,829,7,11,34.53,211,22,2,23870,4,19,1,2,1,0,676,32.62,757,737,850,22,16.01,1,0,-5,2,51,0,1,12930,0,85.87,832,579,-5,43,4,1,162934,1,0,0,0,0,119,2,1,1,0,15153,78764,26.82,-1,-1,1,0,46,0,22394.7,0,1,10.21,3,1,696,-1,0,23,0,0,0,1,85,9293.4,47,0,1716.27,1,-1,10.43
CR0001414,0,849,819,-7,16,40,245,0,0,0,0,0,2,0,0,2,3,63,0,0,89.56,-7,3457,0,35,239.6,788,801,3,0,29.58,221,24,1,0,1,7,0,0,2,0,114,5.04,756,666,-1,16,41.56,1,0,34.59,2,178,2,1,0,0,88.35,640,697,70,9,3,1,112458,0,203311,0,0,0,355,3,1,2,0,12843,69054,46.26,-1,-1,3,1,48,0,1432.67,1,0,4.5,3,0,693,-1,0,31,0,0,0,0,65,4450.5,65,0,3385.58,2,-1,23.72
CR0001415,1,591,676,694,18,26,381,19.47,0,9447,0,0,0,0,0,2,2,92,0,0,91.81,30781,1987,0,109,0,783,643,22,2,39.24,157,41,0,2708,2,36,2,2,1,0,0,26.78,668,856,669,9,92.31,1,0,45.17,3,388,0,2,0,0,100,563,678,96,39,4,0,14366,0,89287,0,0,0,-1,1,1,3,1,19139,118271,35.51,-1,-1,4,0,40,2,8703.15,1,1,3.96,1,0,628,-1,0,42,0,0,0,0,27,2980.53,32,0,0,2,-1,16.09
CR0001416,0,847,736,768,10,33,228,27.4,61105,19790,19671,2,1,0,2,5,6,62,0,3,93.96,1237,0,-1,93,171.9,680,764,0,4,60.51,-1,10,2,40477,2,0,3,5,0,1,2195,14.08,804,799,765,15,0,0,0,55.52,3,-7,0,1,22765,0,57.3,850,777,87,112,1,0,38775,2,289568,0,0,0,189,3,1,13,0,14836,49581,6.89,-1,-1,4,0,34,3,10761.71,4,1,5.7,3,0,709,-1,0,50,0,0,0,1,13,5333.33,36,0,0,3,-1,31.21
CR0001417,0,759,791,662,7,11,293,35.05,0,42114,16232,1,1,0,1,1,0,25,0,4,90.71,286071,1682,0,23,188.31,789,695,6,9,0,-7,6,0,0,2,38,3,1,0,0,0,39.61,735,843,779,12,16.74,3,0,39.86,2,137,0,1,127704,0,86.0,751,698,12,140,-7,1,93978,3,238506,0,1,0,230,2,1,4,0,21657,20629,14.87,-1,-1,3,0,84,0,35025.42,0,1,0,1,0,753,-1,-7,52,0,0,0,0,0,2453.89,33,1,-7,1,-1,22.9
CR0001418,0,839,722,842,21,47,154,21.25,194547,22190,73268,0,0,0,0,0,0,0,0,0,73.48,118507,0,0,129,130.17,778,723,9,8,31.83,336,18,0,60444,1,0,1,5,1,0,815,35.95,704,791,710,16,63.36,0,2,30.69,2,169,2,1,0,0,76.09,813,834,53,118,5,1,116114,0,619021,0,0,0,7,1,1,11,0,0,149726,-1,-1,-1,4,1,250,6,19402.63,0,0,6.75,1,0,721,-1,0,4,0,0,0,0,38,2251.2,50,1,0,3,-1,22.48
CR0001419,0,-3,816,769,16,34,227,73.8,0,20852,61017,0,0,0,2,2,1,114,0,1,99.0,0,1260,0,-7,221.32,792,825,12,13,64.81,223,11,1,21051,1,0,-5,0,0,1,0,52.51,674,849,850,5,67.79,0,0,38.24,2,320,0,0,119929,0,83.1,895,714,71,65,3,1,41570,1,3463,0,0,0,116,3,1,3,0,12698,68999,38.48,-1,-1,1,1,0,3,0,0,0,4.51,1,2,792,-1,0,33,0,0,0,0,47,3229.58,0,0,0,1,-1,18.32
CR0001420,0,840,755,722,13,29,254,77.13,50567,41694,0,1,0,0,1,0,2,49,0,0,82.48,0,1661,0,-7,99.8,-1,810,17,5,4.4,271,19,1,33557,0,0,1,4,1,1,1313,29.58,803,747,730,7,46.31,0,3,61.83,2,158,0,1,0,0,85.54,652,780,51,47,1,1,84814,3,501209,0,0,0,357,1,-7,3,0,5928,57350,22.27,-1,-1,5,0,13,0,24410.65,3,0,0.6,3,0,813,-1,0,11,0,0,1,0,41,8113.75,39,0,0,2,-1,21.25
CR0001421,0,698,847,797,14,9,61,55.95,11394,12289,48581,0,0,2,0,3,1,47,0,0,-7,3451,66,-7,116,94.4,731,741,8,10,7.12,169,0,0,38315,0,48,2,1,1,0,489,56.57,789,720,850,13,0,0,0,89.65,-7,155,1,1,73207,0,75.69,717,815,19,71,1,1,147949,3,212738,0,0,0,317,1,0,6,1,13931,71201,45.82,-1,-1,4,1,0,0,1442.06,3,0,3.26,3,0,717,-1,0,30,0,0,0,1,0,5353.92,32,-7,0,2,-1,16.11
CR0001422,0,809,763,771,8,28,116,0,126287,35985,0,1,0,0,0,0,2,179,0,2,77.49,0,0,0,45,197.17,757,850,4,6,0,297,34,0,0,1,5,0,6,2,0,1623,11.84,760,815,756,17,21.38,2,0,50.73,2,76,0,1,91628,0,87.13,760,682,56,0,0,1,158409,0,738820,0,0,0,366,2,1,6,0,15964,97627,32.43,-1,-1,-7,0,48,0,51019.6,1,0,0,3,0,740,-1,0,20,0,0,0,0,71,0,57,0,0,2,-1,18.37
CR0001423,0,650,764,847,8,34,91,56.92,122522,1616,10231,0,0,-1,0,0,0,0,0,1,80.28,0,2555,0,75,-1,696,675,9,4,19.15,-7,10,1,32912,0,53,0,1,0,1,0,48.01,767,809,785,18,8.94,0,0,74.94,2,280,0,0,33040,0,57.57,639,838,38,74,3,1,103846,1,265943,1,0,0,336,3,1,0,0,0,105358,17.79,-1,-1,3,1,76,1,11251.06,1,0,6.76,1,0,756,-1,-7,25,0,0,0,0,0,9189.31,74,0,3420.6,1,-1,25.59
CR0001424,0,776,850,778,10,30,225,56.26,0,0,37888,0,0,0,1,0,5,82,0,0,89.19,101779,1554,0,10,154.2,850,789,0,6,86.15,81,14,0,26441,3,-7,1,4,0,0,2407,78.26,791,696,785,10,34.39,1,0,59.4,2,36,2,2,89790,0,86.69,750,739,83,2,1,0,105541,0,42769,0,0,0,290,2,1,0,0,4833,47006,20.92,-1,-1,1,1,26,-7,15333.77,0,1,2.55,-1,0,618,-1,0,33,0,0,0,0,32,0,17,2,0,2,-1,28.26
CR0001425,0,790,830,763,24,24,320,0,29826,0,14918,0,0,0,0,0,5,0,0,0,80.68,0,1246,0,6,166.02,835,813,10,5,29.08,109,12,3,23515,2,17,0,2,1,-7,1072,29.77,813,758,800,2,31.48,1,1,45.31,2,268,0,2,15775,0,77.55,790,808,50,79,2,0,111901,0,0,0,0,0,192,2,1,4,0,585,26822,34.2,-1,-1,1,1,64,3,0,1,0,11.06,4,1,667,-1,0,10,0,0,0,0,0,0,31,0,0,1,-1,28.26
CR0001426,0,775,850,795,-1,8,197,35.6,0,88790,12626,0,1,0,3,3,0,62,1,1,69.89,217525,419,0,132,72.72,715,750,7,4,0,177,20,2,66533,0,63,4,5,2,1,4689,16.85,817,675,710,2,86.02,3,1,88.97,2,306,0,0,61264,0,100,746,611,66,0,-7,0,115393,1,298862,0,-1,0,0,1,1,5,0,3481,-1,35.84,-1,-1,3,1,35,0,0,1,1,10.36,3,0,544,-1,0,8,0,0,0,0,89,0,46,2,3569.36,1,-1,28.48
CR0001427,0,769,789,832,20,40,0,9.54,0,0,0,1,0,0,0,1,3,49,0,2,77.74,186492,0,0,110,174.76,734,767,11,9,10.5,233,25,0,84437,8,42,3,4,1,2,2231,26.84,773,696,707,7,29.6,2,0,56.33,2,57,1,1,85015,0,50.93,826,793,58,89,2,1,80732,2,511031,0,0,0,109,3,1,5,0,0,423,35.19,-1,-1,6,0,6,0,4997.57,0,-1,5.73,1,0,536,-1,0,23,0,0,0,0,31,4383.92,40,1,3211.43,2,-1,23.78
CR0001428,0,-3,792,-7,25,60,172,44.3,0,66726,0,1,0,0,0,1,0,142,0,3,82.15,187908,0,0,69,167.53,772,-7,7,3,30.08,391,20,2,14753,3,46,1,0,0,1,0,8.09,840,717,724,11,63.38,2,1,61.96,3,-1,1,1,14593,0,88.73,639,749,39,48,0,1,123702,0,309704,0,0,0,155,1,1,5,0,8662,87876,31.24,-1,-1,1,1,24,0,7598.27,2,1,11.6,5,1,762,-1,0,32,0,0,0,1,31,7164.32,48,2,0,2,-1,34.71
CR0001429,0,783,779,742,-1,9,193,14.84,0,0,16325,0,0,0,0,0,2,-1,0,2,100,211702,2942,0,48,83.41,755,705,9,3,30.78,162,9,3,29799,1,59,0,2,1,0,0,44.76,825,792,740,20,67.82,0,0,56.42,1,182,1,0,103664,0,65.17,768,791,69,0,2,0,78292,2,446597,0,0,0,318,2,1,9,0,5135,150493,38.05,-1,-1,3,1,123,0,3775.7,1,0,7.56,1,0,646,-1,0,15,1,0,0,0,51,1754.85,30,2,528.4,1,-1,15.25
CR0001430,0,669,850,784,14,31,325,51.34,40882,0,67052,-1,0,-1,0,0,2,15,1,2,85.52,247490,0,0,58,93.66,793,850,14,5,0,235,38,0,16454,4,39,1,0,1,0,0,28.01,806,780,823,15,47.68,0,0,93.19,1,224,1,2,33735,0,100,621,836,69,82,1,1,84094,0,429792,0,0,0,236,2,0,7,1,4809,43233,11.33,-1,-1,2,1,177,1,19616.09,0,0,4.88,2,0,522,-1,0,21,0,0,0,0,48,7920.49,113,3,0,1,-1,16.54
CR0001431,0,770,653,765,18,30,165,81.36,97104,60590,16063,0,1,0,0,5,3,41,0,2,86.42,184495,315,0,51,181.42,775,722,18,5,101.13,130,11,1,75452,5,31,1,9,0,1,96,37.49,787,746,726,11,0,0,1,59.32,1,277,2,1,42170,0,100,662,748,69,90,4,0,36263,2,138050,0,0,0,66,2,1,0,0,15242,96824,14.26,-1,-1,5,0,74,4,25211.73,0,1,-7,2,0,611,-1,0,44,0,0,0,1,23,6465.35,66,0,2042.72,4,-1,15.61
CR0001432,0,727,805,762,0,38,164,25.14,61759,51252,14661,3,0,0,1,2,2,153,0,0,100,0,0,0,58,179.99,847,784,18,3,22.1,227,2,1,96238,0,23,-5,0,1,1,103,-7,762,900,735,10,52.45,0,1,63.83,1,288,-5,2,52284,0,96.41,747,775,100,118,2,0,81604,0,507372,0,0,0,185,1,1,6,0,0,198185,2.62,-1,-1,1,0,57,2,6444.16,0,1,5.02,2,1,666,-1,0,35,0,0,0,1,35,4834.59,51,-7,1788.39,1,-1,14.84
CR0001433,0,806,837,834,19,70,254,43.14,146125,36822,-1,1,0,0,2,3,2,0,0,0,97.39,116712,0,0,0,145.3,850,850,14,6,42.07,278,18,-5,30182,6,0,0,5,1,1,0,22.19,837,715,668,4,47.61,1,0,-5,2,84,1,0,39367,0,66.85,697,729,57,39,0,0,109922,2,411967,0,0,0,122,3,0,7,0,11540,119927,32.83,-1,-1,2,0,58,3,39321.07,-7,0,6.18,1,0,836,-1,0,20,0,0,0,0,21,0,46,0,0,1,-1,20.36
CR0001434,0,-3,751,839,11,14,56,41.75,0,84154,63251,0,0,0,0,0,1,60,0,1,51.76,231883,0,0,-1,182.7,778,784,-7,1,67.89,169,10,0,5403,8,0,0,2,1,0,1740,16.71,850,652,770,22,0,2,1,60.24,3,107,0,1,58228,0,37.15,794,885,46,159,-1,0,79670,2,0,0,0,0,303,2,0,9,0,18774,23745,26.12,-1,-1,5,0,0,1,17282.77,1,0,3.59,2,0,674,-1,-7,21,0,0,0,2,0,0,38,1,592.76,2,-1,15.19
CR0001435,0,842,832,823,9,31,147,50.25,31813,14043,0,0,0,1,0,1,4,0,0,1,86.71,0,2449,0,105,154.99,738,779,8,8,54.08,34,2,1,56547,3,0,1,2,0,0,0,59.75,844,809,691,8,13.15,0,0,47.74,1,19,0,2,153394,0,81.58,817,786,59,22,0,1,-5,1,82842,1,0,0,271,2,1,4,0,3190,56855,20.48,-1,-1,4,1,0,1,17321.17,0,0,6.04,2,0,629,-1,0,21,0,0,0,1,42,7602.04,5,1,0,3,-1,23.17
CR0001436,0,704,771,-7,6,42,177,19.4,-1,96991,43037,0,1,0,1,0,3,100,0,1,100,70378,1514,0,58,57.23,736,758,11,1,38.01,109,25,1,23669,0,37,1,6,1,1,934,13.5,585,720,850,13,20.97,0,1,88.98,1,310,0,2,37366,0,60.66,708,767,75,0,1,0,121926,1,0,0,0,0,357,3,1,12,0,10767,90194,29.27,-1,-1,4,0,18,3,12522.07,2,0,0,1,2,898,-1,0,28,0,0,0,0,42,12343.91,82,0,2146.55,2,-1,15.68
CR0001437,0,796,777,651,15,49,24,81.88,80808,0,37224,2,0,0,0,2,0,0,0,1,83.97,0,1021,0,89,42.43,817,664,12,9,89.85,0,11,2,0,2,4,0,5,0,0,1099,35.07,742,763,663,25,8.53,0,1,76.27,2,222,0,0,0,0,100,827,813,68,103,1,1,91805,3,0,0,0,0,373,2,0,6,1,15467,117812,54.18,-1,-1,4,1,84,0,0,-1,0,9.42,1,1,789,-1,0,2,0,0,0,1,-1,0,51,0,1996.81,1,-1,19.02
CR0001438,0,738,826,819,7,40,134,36.96,1944,23149,36769,0,1,0,0,1,-1,0,0,0,90.12,94900,1626,-1,104,149.29,-3,770,6,4,45.81,197,26,0,23715,3,17,2,0,1,0,3166,17.61,752,613,758,2,76.7,2,1,50.37,2,9,1,1,57319,0,46.61,713,780,57,67,3,1,118651,1,134563,0,-5,0,300,1,0,6,0,12326,68966,43.86,-1,-1,3,1,0,6,0,-1,0,5.01,3,0,736,-1,0,21,0,0,0,0,38,2954.79,61,0,2164.61,3,-1,22.6
CR0001439,0,837,806,676,4,39,237,25.58,-1,0,14648,-1,0,1,0,0,0,0,0,0,97.69,108141,1425,0,93,123.02,850,642,3,10,46.85,168,35,0,0,5,3,0,0,0,1,1084,40.41,850,646,690,8,56.42,0,0,78.23,1,14,1,-1,1392,0,95.8,746,788,53,111,4,0,222527,1,513195,1,0,0,289,1,1,3,0,0,143079,40.54,-1,-1,1,1,50,2,0,2,1,0,2,1,601,-1,1,23,0,0,0,-7,51,3356.19,81,3,6154.99,2,-1,14.67
CR0001440,0,784,805,781,23,60,196,35.34,110192,0,69503,1,1,0,1,1,2,45,0,2,71.21,49607,731,0,129,163.36,793,799,4,6,49.69,195,26,0,3373,5,38,0,3,-1,2,3234,0,696,781,684,20,70.19,0,2,57.49,2,232,2,0,0,0,100,709,651,49,0,0,1,68244,0,304234,1,0,0,303,2,1,4,0,11595,-1,51.68,-1,-1,5,0,109,0,17947.97,0,-7,5.69,4,1,643,-1,0,38,-1,0,1,0,57,7365.45,53,1,574.77,2,-1,15.43
CR0001441,0,801,830,783,24,17,242,48.35,-1,41446,43636,1,1,0,0,0,3,17,0,0,92.57,159465,1887,0,173,32.37,745,731,15,2,21.11,260,23,0,24332,0,0,2,1,1,1,2466,53.02,836,792,791,29,12.73,-7,0,36.37,3,334,0,1,90443,0,90.9,750,658,53,50,2,0,68038,1,53208,1,0,0,170,1,0,9,0,11878,93195,49.8,-1,-1,2,1,37,2,2539.23,1,0,3.93,2,-7,851,-1,0,40,0,0,0,0,44,-1,84,1,2285.68,3,-1,14.35
CR0001442,0,732,764,833,6,36,48,77.98,27449,45199,6747,0,1,1,0,0,2,66,0,0,84.51,193529,2106,0,38,123.09,788,758,13,0,63.23,138,29,1,7350,0,22,1,5,1,2,840,48.69,713,693,747,18,22.87,0,0,60.38,1,63,4,1,12891,0,93.56,789,666,71,2,2,0,76160,2,166252,0,0,0,128,2,1,1,-7,8219,44262,33.46,-1,-1,4,0,8,0,15706.02,3,0,7.0,1,0,570,-1,0,28,1,-1,-7,0,37,7524.74,80,2,1158.57,1,-1,26.96
CR0001443,0,780,739,761,12,2,351,69.88,0,0,47974,0,0,0,0,3,1,91,0,0,100,0,0,0,108,191.8,757,774,0,4,55.02,310,0,1,5777,3,-5,0,1,0,1,0,46.4,662,892,850,13,77.38,1,0,35.42,2,146,1,0,171194,0,100,735,748,63,68,2,1,104181,2,46233,0,0,0,0,2,1,5,0,7621,126747,51.36,-1,-1,6,1,104,0,0,0,1,9.01,2,0,703,-1,0,11,0,0,0,1,0,5141.9,26,0,3790.97,6,-1,-7
CR0001444,0,742,811,758,19,34,362,30.8,0,0,0,1,0,0,0,2,4,67,0,2,100,0,1072,0,75,32.04,774,843,16,4,2.03,237,13,0,6232,0,0,1,0,0,0,1338,14.54,-7,671,659,1,39.27,0,0,87.73,1,158,2,2,0,0,100,743,759,85,54,4,0,37830,3,370743,0,0,0,301,2,1,8,0,4656,116878,19.8,-1,-1,3,1,105,1,0,0,1,4.84,2,0,811,-1,0,16,0,0,0,0,49,0,25,0,0,1,-1,23.37
CR0001445,0,783,850,709,22,34,160,36.39,0,41690,-1,0,0,0,2,0,5,39,0,1,100,18377,1655,0,11,118.16,824,772,12,3,66.55,161,20,1,82308,4,60,0,0,2,1,0,53.63,850,748,-1,12,51.72,2,0,46.3,1,187,-7,0,138440,0,100,783,725,98,47,2,1,108093,1,482473,0,0,0,173,1,0,7,0,3257,-7,33.34,-1,-1,2,-7,29,0,11633.59,2,0,3.65,2,1,-7,-1,0,34,0,0,0,0,88,0,74,2,0,1,-1,23.74
CR0001446,-7,588,694,606,21,26,121,113.47,108365,16273,33862,0,0,0,0,5,4,93,1,2,77.84,5520,2684,0,31,128.31,681,599,11,2,0,85,12,0,120483,0,11,0,0,0,1,1615,52.55,573,708,680,4,51.29,1,1,91.78,2,145,0,2,94719,0,73.79,655,788,75,7,5,1,60488,4,0,0,0,0,0,1,1,0,0,6395,55693,35.23,-1,-1,4,1,0,0,18961.39,2,1,7.31,3,-7,-1,-1,0,1,0,0,0,1,37,9158.53,9,0,0,3,-1,27.56
CR0001447,0,719,850,617,19,25,156,21.02,92225,0,106956,0,0,1,0,2,2,70,0,0,90.92,63611,1781,0,154,17.39,656,700,0,2,45.08,189,23,0,35493,0,19,0,3,2,0,1824,60.19,802,719,712,0,30.16,0,0,43.46,1,50,0,1,161196,0,44.57,743,741,40,95,1,0,162439,2,-5,0,0,0,67,3,1,3,0,5714,94053,33.49,-1,-1,4,1,0,0,-7,0,0,9.05,4,-7,626,-1,1,23,0,0,0,0,41,3848.4,57,0,2748.44,1,-1,14.53
CR0001448,0,730,710,707,15,20,39,23.71,32180,10952,0,1,0,0,0,4,3,56,0,2,91.73,124436,0,0,82,37.68,632,798,10,4,51.76,293,15,1,105480,2,0,0,5,-1,1,0,28.26,622,803,778,5,16.59,0,0,39.75,3,239,0,1,145910,0,100,733,684,52,53,1,0,0,1,234516,0,0,0,163,4,1,3,0,19450,99468,47.0,-1,-1,2,1,-7,2,13406.12,3,0,4.12,3,0,588,-1,0,2,0,0,-1,1,19,0,74,3,356.7,3,-1,13.31
