ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
MO0000691,0,841,837,780,18,-1,307,15.42,0,7837,67811,0,0,0,0,3,0,89,0,1,98.43,328627,3877,0,-7,103.33,775,823,24,8,33.32,96,31,1,6243,0,0,2,5,2,1,3796,67.78,746,761,714,6,32.94,1,0,91.41,1,280,0,0,-5,0,100,786,796,100,9,0,1,16122,0,324872,0,0,0,102,1,1,3,0,231498,160100,38.3,41.37,257,2,0,31,1,0,0,1,4.68,4,0,597,2,1,51,0,0,0,0,53,157716.31,58,2,9872.86,2,-1,6.0
MO0000692,0,829,800,846,13,26,308,-7,333936,74809,111621,0,0,0,2,5,4,171,0,0,100,676599,3972,0,99,131.98,743,850,5,3,34.77,172,15,0,12616,0,16,0,1,1,0,0,76.22,769,842,741,-1,48.62,0,1,-1,2,260,0,0,365968,0,82.3,803,819,86,26,1,0,158447,1,1391237,0,0,0,367,1,1,1,0,524254,142687,16.24,76.84,327,1,0,34,0,27438.68,1,1,0,3,0,851,2,1,38,0,0,-7,0,19,297140.71,101,1,0,2,-1,7.13
MO0000693,0,736,828,782,15,20,208,43.99,361389,0,25613,0,0,0,-1,6,1,91,0,0,93.98,809818,0,0,14,61.18,758,850,9,2,32.4,274,30,0,9764,-7,0,3,4,3,0,7392,33.38,813,763,826,-7,0,0,0,71.82,3,507,0,0,0,0,100,772,746,100,65,2,-5,108998,2,0,0,0,0,94,2,1,3,0,9539,111907,52.35,81.44,370,2,0,0,2,2277.26,0,0,5.29,2,1,820,2,1,44,0,0,0,0,0,569247.93,107,0,0,-7,-1,-7
MO0000694,0,832,-1,850,23,31,326,15.35,385517,43351,88494,0,0,0,0,5,2,-1,0,0,100,436049,2168,-1,94,147.87,682,766,10,3,0,145,36,0,37716,1,19,1,4,0,2,0,27.16,820,699,805,14,86.81,0,0,58.95,2,341,0,1,181658,0,88.28,792,718,78,67,2,1,-1,1,309512,0,0,0,290,2,1,0,0,410409,244039,26.59,73.78,263,3,1,0,2,3197.78,1,1,16.91,2,1,685,2,0,35,-7,0,0,0,54,49039.16,0,0,0,3,-1,7.91
MO0000695,0,770,843,793,19,55,-7,0,305709,35832,67638,0,0,1,0,5,0,78,0,1,100,57759,634,0,47,190.31,802,850,3,4,22.83,111,33,1,61684,2,0,3,9,1,1,5751,27.08,806,813,850,2,42.31,1,1,60.23,2,275,2,1,461599,0,100,791,763,100,2,3,1,120698,1,300073,0,0,0,330,1,1,6,0,704382,78194,47.77,47.37,267,5,0,119,2,15629.37,1,0,8.91,3,0,928,1,0,35,0,0,0,0,67,129190.04,32,2,0,1,-1,6.61
MO0000696,0,691,747,776,9,43,237,45.99,214543,4913,58860,0,0,0,2,7,1,-7,0,0,89.55,-7,0,0,104,102.0,740,730,5,5,13.95,144,5,0,1270,1,0,1,5,0,1,0,31.38,782,737,812,10,59.41,0,0,71.68,4,213,0,0,280131,0,89.5,747,756,72,206,1,1,84553,0,350204,0,0,0,184,2,1,5,1,355199,52483,35.28,98.03,286,4,1,52,0,2925.37,0,0,8.26,4,0,646,2,1,1,0,0,0,0,26,332622.59,34,0,0,1,-1,4.63
MO0000697,0,795,763,784,14,50,72,29.24,38388,-7,75472,-1,0,0,1,2,0,52,0,1,100,536695,0,0,123,0,764,822,7,8,20.18,278,24,1,0,0,0,1,1,0,1,0,64.76,808,725,691,17,58.3,0,1,23.93,2,199,0,0,643483,0,90.84,688,771,50,36,2,1,0,0,623952,0,0,0,273,2,1,3,0,46902,212482,-1,78.71,273,3,1,23,0,47358.4,0,0,-7,3,0,805,1,1,35,0,0,0,0,0,293119.57,14,2,0,1,-1,5.5
MO0000698,0,850,756,820,24,42,247,31.77,56208,29515,41915,0,0,0,1,0,0,28,0,1,93.83,645375,6891,0,131,149.24,806,850,8,9,8.85,113,28,0,0,0,27,1,0,1,0,0,41.66,719,893,836,12,14.06,0,0,86.93,2,224,0,1,0,0,90.3,748,764,84,89,1,1,77019,2,801490,0,0,0,189,1,1,5,1,321504,-7,15.44,81.15,372,-7,0,0,0,8270.83,1,0,6.12,4,0,916,2,0,31,0,0,0,0,71,500760.9,73,1,3578.52,2,-1,-7
MO0000699,0,850,806,774,17,26,73,33.5,69,0,33562,1,0,0,1,6,2,0,0,0,100,896570,5238,0,49,101.73,841,768,10,5,45.0,327,15,0,0,2,0,0,6,0,1,0,20.81,627,737,774,17,38.79,0,1,44.58,2,267,0,2,91862,-5,89.67,751,775,60,66,2,1,91475,4,255377,0,-1,0,184,1,0,6,0,584010,0,37.0,91.62,317,2,0,0,2,14986.17,1,0,14.66,2,0,644,1,1,16,1,0,0,0,98,75544.53,94,0,0,3,-1,5.84
MO0000700,0,807,783,846,12,32,308,0,539201,74899,0,0,0,1,2,3,1,89,0,2,96.94,231499,0,0,17,201.67,767,838,22,-7,47.22,258,0,1,40647,0,0,-7,0,2,4,0,22.86,822,741,821,16,-7,0,1,69.51,2,0,1,1,241862,0,83.94,770,785,81,104,0,0,291106,1,231369,0,0,0,-7,-7,1,6,1,250097,114164,64.45,100.67,333,1,0,0,0,9652.68,0,0,4.14,3,0,753,1,1,1,0,0,0,0,65,269492.4,79,0,0,2,-1,6.33
MO0000701,0,708,805,691,5,50,316,62.84,302459,0,134843,0,0,0,0,2,1,2,0,0,94.89,583079,2057,0,61,95.08,807,781,10,3,88.12,111,33,0,72828,1,51,1,7,2,2,0,54.92,814,900,793,0,24.46,2,0,71.59,3,283,0,1,78816,0,71.28,804,775,61,78,1,1,132338,2,115637,0,0,0,216,1,1,3,0,318181,94353,40.05,38.39,349,1,0,8,0,21437.82,0,1,9.11,3,-7,-1,1,-7,40,0,0,0,0,64,260424.15,107,0,0,1,-1,6.07
MO0000702,0,736,803,747,7,9,181,41.33,47269,35390,30975,0,0,0,0,5,2,67,0,-1,88.6,140476,2109,0,83,49.21,798,804,13,6,23.61,170,18,0,65880,0,0,3,0,1,0,3075,43.08,747,773,748,17,55.25,2,1,74.48,-1,209,0,1,421785,0,95.74,830,805,-5,24,4,0,92074,0,98276,0,0,0,253,2,1,6,0,275580,-1,52.72,79.24,309,3,0,102,1,32058.48,1,1,-7,3,0,739,1,1,7,0,0,0,-7,74,0,77,1,0,1,-1,5.88
MO0000703,0,758,786,756,18,26,97,81.01,0,0,70998,0,0,0,0,1,2,14,0,1,83.8,1181016,4404,0,157,252.24,801,781,3,1,0,203,22,0,86612,1,0,2,0,1,0,0,47.42,680,743,784,13,50.75,-5,0,38.92,1,184,0,0,0,0,95.14,761,836,64,87,1,1,276663,3,517020,0,0,0,148,1,1,3,0,232169,62274,22.16,82.59,337,3,0,83,0,0,0,0,0,2,0,740,1,0,38,0,0,0,0,133,456834.76,15,3,0,-7,-1,6.31
MO0000704,0,675,783,833,30,50,133,23.08,597332,58801,17414,0,0,0,1,5,4,0,0,0,93.88,600871,6364,0,111,116.22,741,790,21,12,4.82,449,33,0,0,2,0,1,7,1,1,0,70.26,722,780,754,11,0,0,0,-1,3,189,1,0,688479,0,75.59,695,770,88,105,1,0,126576,0,93813,0,0,0,218,1,1,7,1,33287,43377,15.0,79.48,377,1,1,0,0,13786.1,0,0,10.3,3,0,759,1,1,50,0,0,0,0,36,278471.2,-1,1,0,1,-1,4.87
MO0000705,0,827,807,-7,22,57,24,38.99,315229,0,0,0,0,0,0,2,3,139,0,0,93.02,686385,0,0,96,89.92,767,818,0,7,44.37,211,20,-7,19978,1,15,0,0,0,2,3765,35.62,826,797,777,13,0,0,0,79.48,3,312,1,0,36587,0,100,723,727,76,193,3,1,146675,3,499630,0,0,0,203,1,1,6,0,213775,71877,34.95,87.29,234,3,0,28,2,115.93,0,0,8.0,2,0,755,2,0,22,0,0,0,0,0,647512.93,81,0,0,1,-1,7.37
MO0000706,0,729,744,698,3,47,167,2.43,604470,0,0,0,0,0,1,4,2,44,0,0,100,407771,928,0,54,86.33,804,782,8,9,38.05,311,17,0,27180,0,19,3,3,0,1,0,58.63,776,856,762,2,24.69,1,1,80.41,-1,212,0,1,118613,0,100,833,839,66,9,2,1,203787,2,399402,0,0,0,190,1,1,0,0,244858,199235,25.97,100.19,252,2,0,0,3,45245.38,0,0,12.27,2,0,821,2,1,29,0,0,0,0,24,599658.29,152,1,0,2,-1,4.62
MO0000707,0,775,769,850,6,64,77,0,318033,22805,45629,0,0,0,0,3,0,0,0,0,84.67,598295,7886,0,98,131.43,753,785,0,0,46.87,356,30,1,59010,0,0,2,4,1,1,6118,31.11,850,730,745,13,31.45,0,0,87.87,2,208,0,1,460643,0,82.61,683,872,75,84,1,1,56604,2,360847,0,0,0,154,-7,1,8,0,0,318204,37.71,97.13,273,3,0,50,1,-7,1,0,12.35,2,0,810,2,1,24,0,0,0,0,60,531754.05,52,1,8923.02,1,-1,4.49
MO0000708,0,754,809,-1,12,40,39,22.81,701616,48461,39519,0,0,0,1,4,2,153,0,1,98.86,301071,3590,0,91,126.15,818,792,12,4,17.43,305,17,0,63879,0,14,1,0,0,2,0,53.97,715,796,785,14,40.8,0,1,66.79,2,445,1,1,407311,0,78.7,715,823,87,185,0,1,131999,1,462721,0,0,0,155,1,1,-7,0,0,0,41.52,58.66,334,1,0,28,0,41831.69,-7,0,12.77,-1,1,875,1,1,31,0,0,0,0,83,0,111,1,0,2,-1,7.27
MO0000709,0,846,774,750,5,35,177,0,428419,93007,23600,0,0,0,0,4,1,27,0,0,100,632106,5233,0,31,119.78,850,814,4,11,17.35,231,23,0,39976,0,4,3,4,1,1,3481,27.27,786,714,766,1,24.85,0,0,76.54,2,352,0,2,203956,0,91.14,879,785,80,0,0,1,40270,2,0,-7,0,0,89,1,1,8,0,741955,180555,53.46,83.23,290,3,0,0,2,0,1,0,2.48,1,0,757,1,1,20,0,0,0,0,99,150188.8,51,0,19503.81,3,-1,-7
MO0000710,0,789,789,770,17,52,178,18.55,238572,41455,11780,0,0,0,0,2,1,3,0,0,88.63,0,6564,0,100,14.95,849,735,17,8,35.98,232,16,0,35872,1,16,4,6,2,1,2777,49.03,796,868,685,21,22.87,0,1,51.91,1,120,0,-5,431897,0,83.1,740,750,59,0,0,1,89295,2,0,0,0,0,134,1,1,7,0,349234,61105,47.03,-1,-1,3,0,62,2,0,0,1,4.13,3,0,733,2,1,10,0,0,0,0,111,394996.18,26,0,13266.13,1,-1,7.35
MO0000711,0,805,807,850,11,49,263,69.7,600398,58171,47522,0,0,0,0,-7,1,0,-7,0,84.97,79903,-7,0,145,133.22,755,720,-7,5,0,327,16,0,42121,0,8,1,6,0,1,0,31.08,850,834,837,29,88.52,0,0,63.46,2,203,0,1,460507,0,74.33,711,766,75,73,1,1,44078,3,549516,0,0,0,233,1,-1,2,0,352458,132064,82.58,69.46,302,3,1,39,0,18122.49,0,0,8.13,1,0,808,2,0,50,0,0,0,0,134,92389.83,41,0,-1,1,-1,8.43
MO0000712,0,788,795,806,25,32,125,47.56,33491,44172,57317,0,0,-1,0,0,1,95,0,2,88.81,502406,3778,0,171,175.99,770,712,20,5,12.9,73,43,0,0,0,9,0,4,0,2,6811,47.02,844,900,624,18,0,0,0,76.53,3,271,1,1,305427,0,98.92,784,679,59,0,1,1,237787,2,352284,0,0,0,268,2,1,5,0,481663,43823,42.53,70.35,332,3,0,0,2,400.94,2,0,16.18,2,0,697,1,1,31,0,0,0,0,66,712153.78,0,0,12890.33,1,-1,-7
MO0000713,0,826,817,761,16,26,205,37.31,0,62023,41181,0,0,0,0,3,1,35,0,1,84.55,294084,9887,0,-1,74.32,764,763,18,5,-7,226,9,0,75441,1,20,2,10,0,1,5126,49.55,812,857,813,10,0,1,0,67.64,2,0,0,0,0,0,96.52,801,716,100,28,3,1,177219,0,780242,0,0,0,44,1,1,4,0,476542,0,36.12,68.4,284,4,1,0,0,10530.07,1,1,17.61,3,0,769,1,0,39,0,0,0,0,58,596704.3,7,1,0,1,-1,5.57
MO0000714,0,730,850,808,0,48,60,0,517434,92470,33111,0,0,0,1,2,4,0,1,1,87.45,494975,3078,0,129,49.1,801,773,19,6,0,268,9,0,37251,0,0,1,5,0,-5,0,38.17,779,772,850,10,24.26,0,0,47.56,1,160,1,0,720699,0,100,830,778,36,130,2,1,178366,1,0,0,0,0,254,1,1,3,0,344524,143743,26.48,70.62,428,3,0,0,2,427.92,0,0,12.31,4,0,833,1,0,-7,0,0,0,0,92,25921.34,47,0,0,1,-1,6.41
MO0000715,0,797,803,719,3,31,141,54.77,188359,51848,144134,0,0,0,1,3,1,0,0,0,96.66,411948,4292,0,147,111.95,839,783,0,8,13.02,263,0,0,44788,1,0,3,6,0,1,0,48.5,824,778,785,13,20.98,0,1,53.77,1,419,0,1,0,0,100,-1,809,83,48,1,1,58666,-1,634048,0,0,0,131,1,-5,2,1,607266,121162,-7,96.48,312,5,0,9,2,0,0,0,3.98,3,0,445,2,0,28,0,0,0,0,0,221935.37,115,0,2028.95,1,-1,6.6
MO0000716,0,684,686,754,-1,24,155,0,998797,66105,10236,0,0,0,0,2,-7,0,0,-1,90.68,0,1728,0,43,67.95,808,739,10,5,6.2,293,18,0,36205,3,7,3,6,2,0,0,31.69,747,813,632,23,23.67,1,0,23.6,2,293,0,1,722722,0,96.9,861,821,77,89,1,0,129231,0,555359,0,0,0,8,1,1,0,0,884039,3349,41.6,65.71,325,3,1,123,0,26520.95,0,0,5.47,3,1,675,2,1,29,0,0,0,1,37,521478.18,64,1,16020.07,1,-1,4.87
MO0000717,0,808,850,766,15,42,154,60.3,477224,7251,82842,0,0,1,1,3,1,0,0,1,82.05,547096,6841,0,54,112.04,-1,728,18,0,43.51,255,21,0,6839,0,60,4,7,0,2,0,35.25,813,784,811,13,47.03,1,0,87.59,1,229,0,1,202163,0,85.55,712,847,68,156,0,1,152483,0,0,0,0,0,201,1,1,4,1,508919,153449,45.6,77.63,287,3,1,53,0,0,0,0,18.64,2,1,844,1,0,9,-1,0,0,0,41,303255.52,44,1,3684.44,1,-1,-7
MO0000718,0,798,745,717,4,22,220,29.12,744107,32271,31558,1,0,0,0,1,1,126,0,1,100,54513,5224,0,157,172.23,819,831,0,5,24.97,228,3,1,67902,1,0,2,2,1,2,0,40.14,720,733,739,19,39.5,0,0,43.93,-5,246,0,0,199718,0,83.31,783,807,100,94,1,0,79527,3,947357,0,0,0,236,2,1,7,0,576102,50911,64.98,92.27,260,1,0,9,2,0,2,1,4.79,3,1,890,1,0,28,0,-7,0,0,63,436787.14,29,0,13160.23,1,-1,5.55
MO0000719,0,807,750,850,19,20,0,32.08,204126,0,5327,0,0,-1,0,3,2,114,0,1,94.87,0,3236,-1,6,148.17,756,770,15,2,37.23,330,25,0,0,1,0,1,6,2,1,0,88.06,799,669,795,24,39.62,0,0,91.61,1,302,0,1,136677,0,88.23,753,810,45,132,0,1,62080,6,0,0,0,0,123,1,1,4,0,-1,152082,30.83,83.39,392,1,0,52,0,7070.04,0,1,9.33,3,0,725,1,1,38,0,0,0,0,99,764233.86,93,0,0,1,-1,6.96
MO0000720,0,707,784,836,22,-1,252,51.23,199472,10850,56828,1,0,0,0,0,3,55,0,1,83.51,163713,3653,0,111,0,776,803,0,7,0,126,6,0,0,2,0,2,3,1,1,3005,40.06,793,704,803,10,26.21,1,1,92.17,-1,275,1,0,-1,0,100,725,799,52,96,2,1,118628,2,114218,0,0,0,52,1,1,7,0,181180,184941,55.84,87.45,359,3,0,63,1,15946.48,0,1,19.31,4,0,694,1,0,43,0,0,0,0,80,181751.65,136,0,6410.76,1,-1,4.52
MO0000721,0,717,786,840,22,54,180,55.77,802080,78393,225,0,0,0,0,3,1,4,0,0,94.09,789389,4750,-1,97,0,691,738,9,9,39.31,244,42,0,26483,0,0,0,2,1,1,757,22.69,748,743,704,18,27.12,0,0,29.63,3,223,1,2,540968,0,93.49,604,755,78,7,2,0,180270,3,925286,0,0,0,0,1,1,5,0,118811,224447,33.45,-7,330,5,1,31,0,36992.09,0,0,21.52,3,0,677,1,0,12,0,0,0,0,33,67927.49,32,1,21737.02,2,-1,6.29
MO0000722,0,786,767,770,22,33,88,47.79,576293,0,65148,0,1,0,0,3,0,-1,0,0,100,585879,5467,0,52,62.54,803,809,10,6,-7,276,24,0,34351,0,12,1,1,0,1,5758,59.09,775,720,814,16,0,0,0,77.94,2,407,1,1,185348,0,86.1,818,827,80,0,0,1,134074,2,491535,0,0,0,105,1,1,5,0,604382,61538,20.42,78.18,-7,2,1,0,1,15266.38,1,1,18.33,3,1,582,2,1,21,0,0,0,1,64,462096.63,8,1,5554.87,1,-1,7.46
MO0000723,0,827,802,762,14,19,-7,0.22,259546,41902,0,0,0,0,0,2,3,18,0,0,79.98,989668,-7,0,86,117.59,804,710,16,7,0,335,17,0,54513,0,54,1,2,0,0,3714,63.69,816,828,803,18,45.42,0,0,72.53,1,-5,0,0,540045,0,68.41,756,751,92,103,3,1,155825,2,121906,0,0,0,119,1,1,8,0,600224,227152,25.57,71.46,408,3,-7,0,1,66873.46,0,0,15.9,2,1,812,1,0,1,0,0,0,0,36,375022.49,0,1,0,1,-1,6.98
MO0000724,0,767,774,798,20,5,379,77.96,528081,44037,27780,0,0,0,0,3,0,110,0,1,96.84,919867,-1,0,28,164.09,783,809,7,2,32.14,341,37,0,42649,0,0,3,0,2,0,4011,76.97,850,875,726,2,26.87,0,0,34.76,2,192,0,0,342398,0,90.5,813,863,100,120,0,0,91284,4,637538,0,0,0,184,1,1,5,1,341749,0,41.3,76.04,-7,2,1,66,1,7301.66,0,1,0,3,1,784,2,1,24,0,0,0,0,42,34249.39,46,0,0,1,-1,4.48
MO0000725,0,757,814,748,15,32,218,44.5,308168,0,12479,0,0,0,1,2,1,62,0,0,96.81,106069,3557,0,37,143.22,771,834,5,6,27.95,271,2,1,76917,0,0,0,7,1,1,0,42.91,781,719,727,27,43.08,1,0,68.52,1,339,0,1,469419,0,77.17,779,763,73,0,2,1,178338,0,27532,0,0,0,128,1,1,3,1,187409,44601,59.62,49.47,353,2,1,0,0,0,0,0,12.72,4,1,782,1,1,53,0,0,0,0,74,238471.01,95,0,7322.68,1,-1,4.2
MO0000726,0,-7,820,810,14,29,300,0,208673,37817,80032,0,0,0,0,4,1,99,0,0,88.81,473181,4434,0,-7,-1,791,801,17,6,3.06,211,26,0,144122,0,-7,1,0,1,1,3466,38.88,796,719,630,19,14.14,1,1,84.32,1,203,0,1,520370,0,73.42,770,718,95,63,4,0,76602,1,433626,0,0,0,271,1,1,0,1,0,60822,18.57,88.28,269,4,0,20,2,0,0,0,19.28,-1,1,788,2,1,22,0,0,0,0,36,467282.69,0,1,0,3,-1,7.83
MO0000727,0,704,787,839,23,41,0,35.52,272888,0,89652,0,1,0,0,7,1,58,0,1,100,597985,2910,0,38,195.29,731,786,17,5,17.08,167,43,0,-1,0,1,2,5,2,2,0,45.87,794,679,794,9,59.63,0,0,68.51,3,190,0,0,367787,0,79.53,757,774,77,96,2,1,160705,-5,856003,1,0,0,71,2,1,3,1,166013,45980,28.64,80.72,287,2,0,61,0,0,0,0,5.72,3,0,699,1,0,56,0,0,0,0,96,262621.29,56,0,15334.03,1,-1,11.76
MO0000728,0,802,730,658,16,27,-7,1.59,0,17302,18676,0,0,0,0,3,0,0,0,1,-7,336266,4670,0,175,240.81,810,681,2,7,9.45,-5,41,1,4321,2,22,2,3,0,2,0,43.31,850,795,821,0,8.17,1,-5,62.23,2,238,0,1,273570,0,89.46,731,784,89,29,0,1,92302,2,312801,0,0,0,136,1,1,6,0,491514,53172,44.49,68.99,317,3,1,0,1,27950.81,1,0,7.48,3,1,707,2,0,21,0,0,0,0,2,-7,13,0,0,1,-1,6.72
MO0000729,0,815,850,850,21,43,223,29.63,179506,53949,0,1,0,0,0,1,3,22,0,0,89.33,304844,2124,0,20,90.53,836,778,11,7,32.32,175,0,2,0,0,0,2,0,1,2,3214,39.4,803,862,754,7,21.29,1,1,65.81,3,179,0,0,127793,0,66.77,821,748,66,94,0,1,167165,0,247275,0,0,0,114,1,1,6,1,376065,45967,31.92,57.57,356,1,0,0,1,70956.86,0,0,0,3,0,818,1,1,25,0,0,0,0,96,508034.69,62,0,0,1,-1,7.62
MO0000730,0,804,767,783,0,7,167,-1,10034,2104,93017,1,0,0,1,0,1,118,0,0,83.69,0,6421,0,86,9.56,775,792,20,13,73.68,159,34,0,36059,0,0,0,4,1,2,12775,60.04,815,863,752,13,0,-1,0,68.38,2,88,0,1,384628,0,96.18,-1,800,79,135,0,0,170943,0,939410,0,0,0,297,1,1,5,1,177330,178070,41.36,91.08,306,2,1,36,0,54495.1,0,0,21.05,3,0,629,1,0,9,0,0,0,0,0,283538.2,16,0,0,2,-1,9.42
MO0000731,0,696,-7,750,27,-1,217,13.51,95083,31333,47748,1,1,0,0,1,0,135,0,0,100,0,1136,0,143,140.02,724,781,12,9,30.14,255,38,0,0,2,0,0,10,1,2,0,70.88,-1,749,774,-7,19.42,1,0,22.67,1,184,-1,0,106302,0,88.26,745,642,68,167,1,1,58907,1,516787,0,0,0,187,1,1,1,0,99691,142911,-7,83.42,271,3,0,0,0,32589.62,0,0,3.97,2,0,828,2,1,25,0,0,0,0,6,138035.99,0,1,35696.66,2,-1,4.91
MO0000732,0,850,800,776,6,32,274,24.48,354318,14329,43702,0,0,0,1,1,4,57,0,0,100,945192,344,0,146,215.45,787,691,14,6,64.57,366,25,0,11194,0,11,2,4,1,3,4669,51.05,850,779,814,23,0,0,0,69.79,1,274,1,1,463739,0,100,769,815,72,179,0,0,154573,2,651173,0,0,0,247,1,1,5,0,152183,42832,28.29,61.32,349,2,1,38,3,0,1,0,7.72,1,0,694,2,0,44,0,0,0,1,105,334751.68,96,0,9863.89,1,-1,8.22
MO0000733,0,766,697,755,20,27,282,18.22,0,0,37514,1,0,0,0,5,1,26,0,1,94.27,869109,4941,0,108,170.53,850,824,6,5,52.65,486,14,0,51793,0,9,1,3,1,0,0,20.54,816,720,757,24,0,0,0,39.01,2,337,2,0,442976,0,70.42,798,792,77,171,1,1,-7,0,0,0,0,0,180,1,1,4,1,566309,20356,57.7,76.28,307,1,0,90,0,0,0,0,14.53,3,0,815,2,0,21,0,0,0,-7,47,214615.59,59,0,0,1,-1,-7
MO0000734,0,762,659,788,10,49,175,32.86,377826,39891,77846,2,0,0,0,0,0,128,0,2,89.31,335421,0,0,115,97.69,774,757,-1,1,33.27,297,6,0,0,0,13,0,3,0,1,3846,61.04,766,674,710,2,13.28,1,0,47.09,2,261,0,1,499466,0,100,684,796,74,142,3,1,89015,4,0,0,0,0,235,2,1,3,0,302172,160365,31.14,-1,220,1,1,18,0,42404.64,1,0,18.58,2,0,795,2,1,30,0,0,0,0,37,448969.33,51,1,12811.11,3,-1,5.28
MO0000735,0,691,829,733,16,7,208,49.15,419405,30955,39048,0,0,0,0,5,0,82,0,2,83.42,316517,5994,0,15,103.81,743,793,12,8,34.36,378,45,0,0,1,0,3,1,0,2,2041,19.19,711,823,670,11,4.7,0,1,60.28,1,221,0,1,155796,0,80.79,896,644,68,170,2,1,0,0,0,0,0,0,0,1,1,0,1,253345,173352,31.78,82.71,348,2,0,28,1,0,0,0,14.1,3,0,760,2,1,3,0,0,0,0,30,247813.48,47,0,645.52,2,-1,7.87
MO0000736,0,850,850,850,12,48,381,23.54,300893,20133,22984,0,0,0,0,2,3,98,0,2,88.93,147368,114,0,83,151.16,845,729,12,3,6.28,271,26,0,0,1,21,1,6,1,1,0,48.35,811,774,715,19,0,2,1,99.66,1,335,0,0,500387,0,81.65,806,780,89,15,0,1,114609,1,467289,0,0,0,263,1,-7,4,1,277080,194495,44.5,81.58,234,1,0,68,3,17791.37,0,1,5.22,4,0,698,2,1,17,0,0,0,0,122,564619.76,94,0,0,1,-1,7.64
MO0000737,0,713,728,777,15,24,233,0.71,782125,-7,87660,0,0,0,1,5,2,34,0,1,93.44,0,2156,0,71,1.93,774,635,0,4,38.99,308,63,1,47520,0,21,1,0,0,1,0,9.63,712,780,737,-5,48.41,1,0,33.6,3,404,0,1,274148,-5,69.81,843,775,79,209,2,1,98084,1,4193,0,0,0,83,1,1,4,0,468590,69926,49.64,83.35,323,2,0,140,1,0,1,0,1.76,4,0,906,2,1,2,0,0,0,-7,0,383967.2,31,0,18893.07,1,-1,5.83
MO0000738,0,728,-2,802,22,-7,368,54.41,155510,27623,79391,0,0,0,1,1,5,130,0,0,78.49,363970,2374,0,24,114.66,757,768,12,4,17.9,151,0,0,37024,0,10,0,0,1,2,0,42.43,774,760,819,5,-1,2,0,67.65,1,83,0,1,0,0,100,872,765,60,23,0,1,55606,1,904646,0,0,0,-7,1,1,5,1,256381,110094,49.62,75.64,333,1,1,15,0,40882.92,1,0,18.51,3,0,869,1,0,22,0,0,0,0,92,376499.53,76,0,0,1,-1,5.68
