ACCOUNT_ID,PERF_TARGET_90DPD_24M,FICOCV2,FICOCV3,VANTAGE4,TOT_OPEN_TL,TOT_TL,OLDEST_TL_MTHS,REVOL_UTIL,TOT_BAL,REVOL_BAL,INSTALL_BAL,NUM_30DPD_12M,NUM_60DPD_12M,NUM_90DPD_24M,WORST_DPD_12M,NUM_INQ_6M,NUM_NEW_TL_12M,MONTHS_SINCE_DLQ,NUM_PUBLIC_RECORDS,NUM_COLLECTIONS,PCT_TL_CURRENT,TOT_HI_CRED,TOT_MONTHLY_PMT,NUM_BANKRUPT,MTHS_SINCE_BANKRUPT,AVG_TL_AGE_MTHS,EFX_BEACON_5,EFX_BEACON_9,EFX_TOT_REV_TL,EFX_TOT_INST_TL,EFX_REV_UTIL_PCT,EFX_MTHS_OLDEST_TL,EFX_NUM_SATISF_TL,EFX_NUM_DEROG_TL,EFX_TOT_BAL_EXCL_MORT,EFX_NUM_DPD30_EVER,EFX_MAX_DPD_24M,EFX_NUM_INQ_3M,EFX_NUM_INQ_12M,EFX_OPEN_AUTO_TL,EFX_OPEN_MTG_TL,EFX_TOT_PAST_DUE_AMT,EFX_DEBT_TO_INC_RATIO,TU_FICO8,TU_FICO_AUTO8,TU_CV_LINK_SCORE,TU_TOT_OPEN_TL,TU_REVOL_UTIL,TU_NUM_30DPD_24M,TU_NUM_90DPD_EVER,TU_CV_PAYMENT_VELOCITY,TU_CV_BAL_TREND_24M,TU_MTHS_SINCE_OLDEST,TU_NUM_COLLECTIONS,TU_NUM_NEW_TL_6M,TU_TOT_BAL,TU_NUM_BANKRUPT,TU_PCT_TL_NEVER_DLQ,LN_RISKVIEW_SCORE,LN_RISKVIEW_LIENS_SCORE,LN_ADDR_STABILITY,LN_MTHS_AT_CURR_ADDR,LN_NUM_ADDR_CHANGES_5Y,LN_PROPERTY_OWNER,LN_EST_INCOME,LN_NUM_PROP_DEEDS,LN_TOT_PROP_VALUE,LN_NUM_TAX_LIENS,LN_NUM_EVICTIONS,LN_NUM_FELONIES,LN_FRAUD_POINT_SCORE,LN_ID_VERIFICATION,LN_PHONE_VERIFICATION,LN_NUM_ASSOC_ADDR,LN_PROF_LICENSE,INT_APP_REQUESTED_AMT,INT_APP_STATED_INCOME,INT_DTI_RATIO,INT_LTV_RATIO,INT_TERM_MONTHS,INT_APP_CHANNEL,INT_EXISTING_CUST,INT_MTHS_RELATIONSHIP,INT_NUM_EXISTING_ACCTS,INT_CHECKING_BAL_AVG_3M,INT_NUM_NSF_6M,INT_DIRECT_DEPOSIT,INT_EMPLOYMENT_LENGTH_YRS,INT_HOUSING_STATUS,INT_PREV_APPS_12M,INT_INTERNAL_SCORE,INT_APPL_PURPOSE,INT_COBORROWER_FLAG,INT_STATE,PERF_TARGET_30DPD_12M,PERF_TARGET_60DPD_12M,PERF_TARGET_CHARGEOFF_24M,PERF_WORST_DPD_12M,PERF_MONTHS_ON_BOOK,PERF_CURRENT_BAL,PERF_NUM_PMTS_MADE,PERF_NUM_MISSED_PMTS,PERF_LOSS_AMOUNT,PERF_ACCOUNT_STATUS,PERF_ORIGINATION_DATE,PERF_INTEREST_RATE
PE0001435,0,754,737,835,17,10,47,78.64,0,1089,77097,2,0,0,2,10,3,122,0,0,86.71,284054,988,0,96,6.79,675,733,3,10,104.34,134,20,0,12367,0,0,1,8,0,1,3905,20.22,741,760,613,7,106.7,1,0,42.48,2,333,0,0,0,1,78.67,869,861,35,0,3,1,113877,1,195210,0,0,0,148,2,1,12,0,8212,73733,37.66,-1,31,2,1,3,4,3861.28,4,0,3.25,4,1,893,2,1,-1,0,0,1,0,37,15611.68,18,2,0,1,-1,5.04
PE0001436,0,790,638,767,7,28,0,17.98,0,33714,30503,1,1,0,0,0,6,98,1,0,56.93,250808,985,0,123,56.66,740,850,7,1,42.5,254,3,3,111659,1,0,4,4,1,0,5116,42.89,703,755,708,5,30.89,0,2,32.52,2,164,-7,0,23134,0,100,742,732,68,-1,3,-7,62594,2,0,0,0,0,516,1,1,0,0,36570,148853,54.85,-1,57,3,1,0,2,16705.04,3,0,3.76,2,2,819,6,0,17,0,0,0,0,37,9879.72,20,0,0,2,-1,9.71
PE0001437,0,760,-7,839,0,25,53,41.85,0,29766,5971,0,0,0,1,-1,2,59,0,2,88.52,0,1121,0,81,110.0,641,747,7,5,45.27,101,6,0,0,2,28,0,1,0,1,2379,49.59,671,756,-1,12,68.42,0,1,62.76,1,194,0,2,45762,1,96.01,861,798,58,67,2,1,25727,1,-1,1,1,0,145,3,1,0,0,25694,51662,43.23,-1,54,4,1,38,1,7906.72,0,0,10.32,3,-7,402,6,0,26,-7,0,0,0,37,4884.42,15,7,9730.87,3,-1,9.34
PE0001438,0,793,774,716,10,28,189,68.55,0,44672,48128,0,0,0,0,2,8,37,0,3,81.96,173127,3310,0,0,41.43,808,709,10,9,-5,313,5,-1,73273,4,0,5,0,0,0,2765,67.65,850,862,-1,6,9.97,3,0,57.33,1,203,6,4,31566,0,67.75,635,862,44,99,3,0,83836,1,0,1,0,0,80,2,1,7,0,19516,122551,42.08,-1,36,3,0,30,1,0,0,0,3.75,1,0,696,-7,0,30,0,0,1,0,29,6022.72,0,0,5488.2,6,-1,19.52
PE0001439,0,835,780,572,12,12,162,95.79,-7,53993,114325,2,0,0,0,2,7,13,0,0,80.52,302353,909,1,77,41.19,676,746,10,5,-1,236,13,0,0,8,22,0,4,2,0,0,29.71,781,700,808,-7,40.38,0,0,60.87,2,230,5,0,34292,0,100,853,810,71,0,1,-5,71476,1,34772,0,1,1,254,1,0,3,0,-7,54831,35.67,-1,45,-7,0,0,4,0,2,0,0,2,1,558,4,0,50,0,0,0,0,5,14708.74,48,1,1762.13,1,-1,14.76
PE0001440,0,691,752,622,22,25,259,120.22,110048,24746,93273,0,0,1,0,1,5,0,0,1,85.18,148616,-1,0,14,58.46,752,847,10,-5,103.82,155,-1,0,33146,5,-1,6,0,1,0,0,33.17,571,650,649,3,102.93,2,2,81.08,2,0,3,1,0,0,100,712,685,63,40,3,0,66367,0,375365,1,1,0,364,1,0,-5,0,21700,14816,62.62,-1,48,4,1,197,1,8009.47,0,0,7.44,4,2,-1,9,0,40,0,0,0,0,17,3937.83,13,6,-7,3,-1,19.89
PE0001441,0,761,822,734,6,22,80,15.13,36656,67674,8848,-7,0,1,1,3,3,51,0,1,88.44,0,1952,1,106,62.47,768,696,0,0,90.9,200,12,0,49016,0,15,2,0,1,0,735,53.4,850,712,664,4,15.8,1,2,62.6,2,137,3,0,25126,0,75.66,687,604,71,77,1,1,104844,1,80863,0,1,0,26,2,-1,7,0,6564,47222,-7,-1,51,5,0,73,1,0,0,0,7.92,3,1,537,2,0,45,0,0,0,0,7,18634.42,16,0,3297.65,1,-1,6.77
PE0001442,0,629,780,762,15,42,67,100.55,71862,35525,-7,1,0,0,2,11,0,142,0,0,95.0,179819,1923,0,47,22.65,850,809,0,7,49.02,29,14,0,36253,1,20,2,3,0,0,2876,58.1,850,766,806,12,68.42,0,2,20.51,2,211,0,4,49638,0,75.48,742,756,20,20,6,1,89825,-7,1559,0,0,0,134,2,0,6,0,0,78416,60.15,-1,51,3,0,0,2,20747.93,1,0,5.45,3,2,848,8,0,12,0,-7,0,0,26,4024.54,18,0,2037.17,2,-1,9.85
PE0001443,1,657,548,562,3,22,165,52.76,140843,21346,0,2,2,0,1,5,5,76,1,0,100,11208,0,0,92,49.87,640,589,8,8,59.89,82,8,1,61903,3,79,0,0,0,-7,4002,-7,528,729,581,-1,66.1,0,2,100,2,134,0,-1,40340,0,57.34,657,636,34,0,3,1,81048,1,106280,0,0,0,129,2,1,11,0,3050,156614,29.95,-1,-7,3,1,51,0,11718.68,7,0,-1,2,0,781,2,0,37,0,0,0,1,64,7695.34,4,0,2739.08,2,-1,13.43
PE0001444,0,666,788,697,10,18,0,30.44,193639,12137,36164,0,0,0,2,9,3,50,1,0,61.72,0,2812,1,88,80.25,610,829,0,4,61.3,195,12,3,73685,1,22,1,1,1,0,4754,42.72,805,736,759,14,50.92,1,1,68.16,1,143,0,0,16401,0,100,731,834,95,41,3,1,74871,0,22239,1,0,0,430,2,0,-1,1,13125,116155,35.18,-1,36,4,1,0,0,5600.82,3,0,2.04,3,0,539,1,0,50,0,0,0,0,9,3847.85,12,2,4633.63,1,-1,10.69
PE0001445,0,606,780,850,11,10,67,0.4,113189,29043,0,3,0,0,0,7,7,0,0,2,42.45,251699,1672,0,70,86.8,702,754,4,-1,68.69,209,17,2,93158,1,-7,2,9,0,1,722,35.56,718,696,802,5,0,0,0,51.43,2,134,0,0,26943,1,100,833,657,23,117,0,0,0,1,221992,0,0,0,307,2,1,5,0,14547,8430,44.24,-1,35,2,1,116,4,7414.56,1,1,-1,2,0,575,1,0,20,0,0,-1,1,37,9583.34,23,-7,0,4,-1,21.94
PE0001446,0,-2,560,704,6,12,85,41.4,119233,0,0,1,0,0,1,2,0,78,0,5,74.58,147881,0,0,82,82.8,788,680,0,7,26.57,100,0,3,53010,2,14,2,14,1,0,4024,51.58,767,900,850,7,-5,-7,0,52.3,3,209,0,1,127454,0,98.3,900,676,36,55,3,1,0,1,179471,0,0,0,258,1,0,0,0,9859,125212,37.82,-1,52,2,1,81,3,0,4,0,4.64,2,0,678,10,0,19,0,0,0,0,13,11092.96,30,3,8439.64,3,-1,16.58
PE0001447,1,619,726,592,11,27,92,2.58,94731,21770,4218,4,2,2,1,8,5,12,1,8,67.84,229264,1944,0,73,70.02,652,-7,9,5,82.43,181,23,0,44188,5,0,1,6,1,0,10549,1.14,525,628,650,14,77.56,4,2,39.83,3,257,0,4,0,0,90.38,641,611,37,0,0,1,28742,1,181390,0,0,0,319,1,1,12,0,11525,121517,42.48,-1,54,3,0,23,3,19986.54,1,0,4.38,1,1,741,5,0,52,0,0,0,0,-1,14396.24,37,0,0,4,-1,17.13
PE0001448,0,729,771,830,18,27,157,-1,294648,19640,0,2,0,0,1,8,2,53,0,0,69.71,72745,2292,1,43,79.65,635,785,12,8,41.83,68,15,3,156384,1,27,0,12,1,0,0,54.16,850,893,833,7,84.23,1,0,42.97,2,154,2,0,90553,0,77.91,711,697,53,63,4,1,81162,0,250310,0,0,1,170,1,1,10,0,25492,94615,49.86,-1,32,5,0,0,1,2477.26,6,0,1.74,3,0,610,-1,1,10,-7,0,0,0,40,24473.76,24,3,4062.5,2,-1,16.01
PE0001449,0,722,828,769,14,38,119,64.77,208970,19047,11161,0,0,0,0,0,3,67,0,0,59.54,80191,0,0,93,100.36,850,749,0,-1,24.3,200,22,0,0,0,0,1,8,1,1,969,42.35,850,658,744,13,82.43,0,0,52.91,2,295,1,0,0,0,53.4,670,654,52,0,2,0,40639,0,0,0,1,0,360,1,1,4,0,35867,0,51.0,-1,28,3,0,0,0,0,1,1,0,1,0,662,6,0,17,0,0,0,0,19,19587.32,28,0,122.32,1,-1,15.0
PE0001450,0,811,-7,652,0,30,128,52.63,0,38189,-7,0,0,-1,-1,0,2,29,0,0,89.31,-1,988,0,94,100.15,823,709,6,9,0,27,16,0,0,1,0,0,0,0,1,0,58.94,772,682,770,5,40.0,3,0,50.27,4,149,4,1,140589,0,100,737,798,36,83,2,0,56454,0,140164,0,0,0,516,1,1,3,0,9868,52081,40.07,-1,54,1,0,129,1,15898.04,2,0,7.18,2,0,489,5,1,43,0,0,0,1,34,4972.53,21,2,2547.73,2,-1,7.88
PE0001451,0,655,829,838,4,26,204,58.4,0,9055,65332,0,0,0,0,0,1,47,2,0,100,93831,2283,0,109,101.89,-5,717,0,3,15.2,246,15,1,19790,0,52,0,0,1,1,0,8.46,773,900,742,12,2.16,2,0,4.04,4,131,1,0,182360,0,54.99,723,856,47,0,0,1,33758,0,512732,0,0,0,254,2,1,6,0,19108,10616,44.47,-1,28,2,0,47,2,14174.76,0,0,12.87,3,4,707,9,0,36,1,0,0,0,37,15451.62,14,1,531.34,2,-1,0
PE0001452,0,684,718,620,21,17,92,33.77,94364,54549,35683,0,1,0,1,6,6,44,0,2,100,142553,3062,0,186,112.22,817,816,7,5,0,191,9,1,93199,0,20,0,0,0,0,0,50.83,850,564,672,17,25.3,1,1,82.27,1,1,0,1,126302,0,55.35,884,747,11,145,4,0,103651,1,190969,0,0,1,240,2,0,0,0,0,30586,57.29,-1,40,3,1,138,0,6185.34,1,0,2.81,3,1,627,1,0,47,0,0,0,0,15,11627.99,22,1,0,1,-1,19.21
PE0001453,0,664,773,681,2,26,47,27.53,59920,36452,-1,0,0,0,2,-1,4,23,0,0,65.01,30704,2866,0,58,62.05,654,829,0,3,44.07,71,15,-1,0,1,11,1,10,2,1,0,65.92,629,774,755,19,56.89,3,1,69.9,1,64,0,2,111986,0,97.67,663,607,28,93,6,-5,63788,1,52196,0,1,0,133,1,1,0,0,11130,77964,62.77,-1,29,1,1,0,0,23081.33,0,1,7.04,1,0,482,2,0,35,0,0,0,0,9,8133.02,37,-7,0,3,-1,6.51
PE0001454,0,850,747,794,0,38,103,50.96,160546,29704,12717,2,0,0,2,0,5,9,0,2,89.73,118359,2201,0,29,51.62,850,804,10,3,0,178,20,0,55350,2,34,2,4,0,1,1098,61.59,764,756,745,5,0,2,0,36.98,4,-1,4,2,57227,0,78.46,750,707,51,0,4,0,54574,2,439153,1,-5,0,352,2,0,3,0,0,-7,30.89,-1,16,3,1,101,3,0,7,0,8.69,1,0,606,7,1,17,-7,0,0,0,6,-1,8,3,3232.77,5,-1,14.34
PE0001455,0,815,-7,850,13,36,182,59.49,76955,0,51976,0,0,-7,3,6,4,0,1,1,72.4,173868,4011,0,60,155.14,592,850,7,8,34.46,129,-1,3,0,5,0,2,8,1,0,0,51.7,850,732,850,4,89.52,0,2,44.28,3,53,2,0,59605,0,73.82,805,812,31,-7,0,0,44576,2,0,0,0,0,248,2,1,2,0,12617,0,25.9,-1,61,4,1,40,0,7517.89,0,0,11.25,3,1,558,4,0,41,0,0,0,0,29,9294.47,3,5,0,2,-1,9.69
PE0001456,0,713,850,746,-7,17,314,68.73,0,0,37643,1,0,0,0,8,0,-7,0,0,92.67,0,0,0,49,141.64,810,774,5,1,61.18,83,6,1,50917,0,0,6,2,3,1,0,77.2,764,686,719,3,39.34,2,0,82.79,2,127,0,0,114409,0,100,803,816,40,65,5,0,9441,0,285093,1,2,0,85,2,1,5,1,5399,81512,13.97,-1,19,3,0,76,2,5809.69,2,0,0,1,0,658,6,0,24,0,0,0,0,34,0,7,0,271.64,-7,-1,16.6
PE0001457,0,823,791,729,0,18,222,69.25,110558,0,54356,0,1,0,0,6,3,0,0,3,-7,208318,2437,1,0,63.68,712,545,1,3,5.04,236,1,0,83276,1,25,1,3,0,0,5597,34.09,850,593,802,5,51.61,4,0,27.59,2,74,0,3,170406,0,76.86,883,740,62,34,2,0,30484,-5,331335,0,0,0,0,1,0,4,0,15207,87096,27.13,-1,66,1,0,34,0,22623.99,0,0,0,2,1,607,10,0,33,0,0,0,0,43,0,12,3,0,1,-1,23.23
PE0001458,0,795,627,755,14,17,191,122.04,146631,0,85341,0,0,0,3,1,3,85,1,0,68.92,46004,1540,0,16,108.76,850,720,11,8,97.89,0,15,0,36752,0,0,1,8,1,0,5001,0,850,818,752,2,91.52,1,0,41.26,3,216,4,0,47036,0,95.35,805,766,42,29,3,0,62981,1,307891,0,1,0,108,1,1,3,0,16673,96460,46.67,-1,39,3,0,79,0,30789.28,1,0,0,4,-7,699,7,0,27,0,0,-1,0,24,12992.14,0,-7,8294.66,3,-1,13.34
PE0001459,0,850,768,666,6,28,74,84.83,54751,9488,0,0,1,0,2,7,4,55,0,0,99.85,0,2390,1,30,36.64,727,761,2,0,94.58,311,15,0,80593,5,0,2,6,2,0,2061,47.2,796,688,771,9,61.74,0,0,67.41,2,47,2,0,0,0,81.25,716,755,92,89,0,0,80361,0,277266,1,0,1,117,1,0,4,0,8215,101257,48.78,-1,20,2,1,0,2,14862.06,2,1,7.73,2,3,621,1,0,17,0,0,0,0,16,6282.48,22,2,3489.59,3,-1,19.43
PE0001460,0,759,748,630,11,23,210,0,93097,37089,84602,2,0,1,1,0,1,17,0,4,81.82,20515,1817,0,91,18.87,750,687,1,8,29.69,50,25,2,0,2,0,3,4,1,1,4167,47.8,699,704,753,13,27.26,3,1,53.16,2,309,2,0,167758,0,56.38,746,707,47,65,1,0,59180,1,0,0,1,1,247,2,1,5,-1,31248,68999,57.44,-1,49,3,0,0,3,4167.01,0,-7,4.95,1,3,763,5,0,9,0,-1,0,1,13,13270.46,32,3,0,3,-1,4.59
PE0001461,0,777,672,850,17,15,127,78.46,0,0,140769,0,0,1,4,4,3,32,0,2,70.33,17849,5970,0,28,73.91,598,754,3,8,22.87,0,17,2,41147,2,0,2,2,1,0,0,14.88,778,764,638,10,68.24,1,1,40.0,2,166,0,0,0,1,62.26,668,732,43,48,5,1,129015,1,0,1,0,0,304,2,1,2,0,37313,121482,51.16,-1,54,3,1,63,0,5418.14,2,-1,4.47,1,1,601,9,1,22,0,-7,0,1,12,7538.76,15,3,0,1,-1,14.17
PE0001462,0,709,748,850,10,5,180,27.66,0,46032,1347,0,0,0,-1,5,1,72,0,3,65.85,149036,2088,0,0,83.77,824,768,12,5,82.32,147,19,0,0,2,16,3,-1,0,1,0,54.24,791,624,754,18,48.0,0,1,72.34,2,232,1,3,71208,0,92.26,776,800,46,110,-1,1,0,1,88630,0,0,1,120,1,1,9,0,5992,87490,51.54,-1,56,2,0,19,2,0,0,0,7.54,1,3,690,2,1,14,0,0,0,0,12,9656.12,-7,4,-1,1,-1,13.76
PE0001463,0,808,819,608,2,21,51,25.7,-7,0,-1,4,0,0,1,10,3,0,1,2,91.99,63366,2971,0,-1,106.15,685,801,8,6,45.47,196,0,0,147121,0,31,4,10,0,0,958,0,785,676,832,14,50.32,3,3,27.53,3,174,1,0,133913,0,100,780,763,53,13,0,0,103592,-7,213787,0,0,0,218,3,0,1,0,13403,112137,49.98,-1,66,3,0,86,0,20530.93,6,1,0,3,0,914,5,0,28,0,0,0,0,3,19659.66,17,1,0,2,-1,24.67
PE0001464,0,847,756,696,10,12,133,0,0,0,72133,1,0,1,0,11,1,83,0,0,100,188800,-7,0,90,151.91,730,850,3,4,60.78,159,7,3,109387,0,0,1,-7,1,1,1356,21.82,720,876,850,17,73.41,-5,0,32.0,2,187,1,3,54015,0,95.53,893,622,24,0,3,1,58986,1,100675,-7,0,0,320,2,1,6,1,22118,0,20.04,-1,46,2,1,89,0,0,0,-1,0,2,1,854,7,0,24,1,0,-7,0,35,24520.92,0,0,0,1,-1,21.97
PE0001465,0,775,813,719,10,31,188,79.92,170605,0,57669,4,0,0,0,3,4,62,0,0,94.09,165828,624,0,59,58.23,850,751,4,9,76.33,121,12,2,78724,4,35,0,5,1,0,3377,18.17,677,699,705,4,80.51,4,0,60.15,3,90,0,0,44220,0,28.09,708,638,83,81,1,1,41983,0,561006,0,0,0,322,3,1,7,0,17731,32294,17.91,-1,15,3,1,61,2,2658.98,2,0,5.7,4,2,805,8,0,52,0,0,0,0,24,15827.94,11,0,0,1,-1,27.85
PE0001466,0,737,850,818,9,36,41,72.33,170888,22911,0,0,1,-7,0,5,4,21,0,3,100,75899,3212,0,44,33.79,609,834,4,7,56.62,150,19,0,121824,0,35,0,2,0,0,0,59.27,838,684,773,8,58.88,1,2,84.0,2,227,0,4,94747,0,90.91,656,621,52,124,4,0,103346,1,0,1,0,0,236,2,1,2,0,15746,104175,50.38,-1,32,1,1,117,0,0,2,0,0,2,0,650,1,0,29,0,0,0,0,24,4736.68,9,5,0,3,-1,15.29
PE0001467,0,711,795,653,15,13,0,87.81,180848,40545,0,0,0,0,0,11,7,5,0,3,100,0,0,0,118,98.13,850,837,6,0,53.08,31,13,1,0,0,0,0,8,0,1,0,51.79,824,612,803,21,31.35,0,3,18.01,2,260,1,1,178587,1,91.94,739,755,-7,48,4,1,129513,1,150685,1,0,0,295,1,1,3,0,6570,43173,47.98,-1,39,3,1,62,0,7395.19,-7,1,0,2,1,677,4,0,4,1,0,0,0,0,8424.31,20,0,0,1,-1,13.13
PE0001468,0,850,742,660,0,33,209,23.74,30797,20612,106532,0,1,0,0,8,1,15,0,0,74.77,12945,96,0,71,69.02,617,829,10,4,18.49,137,14,0,11329,0,32,-1,5,0,1,0,33.26,717,864,850,21,102.04,1,0,86.29,2,58,2,2,3988,0,84.09,674,644,81,66,5,0,45523,2,0,1,0,0,456,3,1,2,0,32069,47903,61.72,-1,38,4,0,69,1,0,1,0,0.46,4,2,821,1,0,22,1,0,1,0,45,-7,34,4,5255.43,2,-1,11.36
PE0001469,0,802,850,791,16,21,341,67.13,230747,22402,35149,3,1,0,0,-1,3,24,0,1,79.17,0,2699,0,51,94.01,800,630,0,5,64.01,204,17,2,20104,1,42,0,9,2,-1,4876,36.2,842,732,783,3,9.04,1,2,9.05,2,345,3,4,77815,1,89.41,750,589,94,88,4,1,61099,0,378114,0,0,0,193,2,1,3,0,22497,33907,62.7,-1,32,2,1,75,0,6370.17,2,0,7.14,1,4,802,7,0,46,0,0,0,0,27,9965.7,15,0,329.54,1,-1,20.99
PE0001470,0,830,793,755,6,0,108,33.31,59879,55859,18366,0,2,0,0,0,6,37,0,4,95.96,148914,2811,1,60,32.09,850,769,3,0,107.6,213,17,0,34991,2,20,0,1,1,1,6127,53.33,779,637,693,16,53.35,0,0,50.09,1,124,1,1,0,0,60.21,773,672,61,-1,0,1,103807,-5,483167,0,1,0,374,-5,1,3,1,13536,38393,18.99,-1,41,2,0,80,0,0,4,0,2.27,1,1,583,3,0,47,0,0,0,1,-7,9452.41,16,0,1795.98,1,-1,18.41
PE0001471,0,787,683,733,3,41,53,65.96,155073,74476,0,1,0,0,3,3,3,0,0,0,100,0,4239,0,85,72.02,767,616,4,4,93.63,28,22,0,61662,0,22,1,7,0,-7,0,82.49,780,735,791,7,69.38,0,1,26.66,1,229,0,3,68795,1,92.65,721,650,90,98,4,1,150903,0,295794,1,-7,0,470,3,1,12,1,12323,71600,-1,-1,20,2,0,129,0,0,1,0,5.42,3,1,426,5,-7,39,1,0,0,0,27,23907.81,32,0,0,1,-1,-7
PE0001472,0,687,713,515,5,38,92,93.37,26937,15951,0,1,0,0,0,4,1,26,0,3,63.29,191920,2783,0,79,8.01,745,839,0,6,56.42,6,19,3,56494,2,0,3,4,0,0,0,0,657,806,801,17,86.16,0,0,51.85,-5,158,1,1,113804,0,100,775,900,95,13,1,0,56029,0,0,0,0,0,298,1,0,14,0,31883,81908,48.7,-1,54,2,1,160,1,22757.43,2,-7,11.9,4,4,642,3,0,41,0,0,0,0,41,2398.06,22,0,0,3,-1,16.36
PE0001473,0,682,737,-1,-7,14,8,31.11,0,72841,46449,0,0,0,0,8,0,46,0,4,79.97,52911,112,0,43,81.12,675,809,4,7,39.78,153,15,0,103830,3,0,0,8,1,0,4076,39.99,763,877,805,7,44.42,0,1,19.37,1,214,0,0,173711,1,100,767,873,50,95,2,0,55152,0,0,2,0,1,287,3,1,5,0,33371,86960,34.02,-1,28,2,0,144,4,0,0,1,2.25,2,2,648,8,1,21,0,0,0,0,0,0,7,1,2388.1,5,-1,9.21
PE0001474,0,-1,-7,566,14,31,57,99.6,132387,26453,104256,2,0,2,0,8,4,0,0,0,98.43,163013,274,1,-7,129.38,728,764,0,4,31.51,189,14,1,101378,1,-1,5,6,1,0,1032,20.34,810,631,680,5,80.03,0,0,19.12,4,69,0,5,-5,0,61.06,758,730,70,43,-5,0,83135,0,150182,1,0,0,145,3,1,6,0,-1,48694,51.73,-1,48,3,1,67,0,0,2,0,5.12,1,0,559,1,-7,8,0,0,0,0,13,-7,35,2,0,2,-1,5.93
PE0001475,0,754,850,712,21,16,31,74.71,123459,13933,57906,3,1,0,1,6,0,73,1,2,76.89,0,982,1,16,60.7,850,850,4,-7,3.38,170,20,0,114255,7,48,5,10,2,1,0,20.53,704,571,809,16,35.85,0,1,46.98,2,296,3,2,38358,0,77.08,717,638,54,59,1,0,60221,1,242620,1,0,0,202,2,0,2,0,3751,99746,62.41,-1,43,2,0,81,2,0,0,1,13.07,2,1,633,6,0,15,0,0,0,1,9,2559.82,18,5,0,1,-1,14.94
PE0001476,0,797,710,794,7,23,53,0.46,-1,0,0,0,1,1,3,4,2,28,0,0,100,69400,632,0,128,69.96,850,850,-5,2,78.42,165,24,0,69986,3,0,4,4,-7,1,0,0,752,640,760,19,96.14,1,0,20.18,1,11,3,0,108158,1,100,844,705,27,63,3,0,24097,0,81266,1,0,0,388,1,1,10,0,37586,119637,64.46,-1,23,2,0,94,3,0,0,1,2.54,3,1,445,1,0,1,1,0,0,1,39,19196.73,9,2,482.05,3,-1,16.93
PE0001477,0,721,786,662,7,12,59,31.45,155991,0,19544,0,1,0,1,6,6,0,0,0,88.41,96810,1749,0,-1,55.22,750,668,13,9,-5,102,3,2,31982,7,9,4,0,1,0,0,25.49,784,767,636,10,-1,1,0,79.29,1,371,2,1,140355,0,57.32,712,853,37,81,3,0,102554,0,544969,1,1,0,346,2,1,15,0,22499,21109,44.87,-1,21,2,0,147,3,157.96,0,0,0,4,1,607,1,0,21,1,0,0,0,24,17333.55,9,4,0,2,-1,9.55
PE0001478,0,767,695,741,15,17,224,37.82,94601,23058,2621,0,0,1,1,3,0,0,0,1,90.3,155325,2228,1,123,77.5,669,661,13,-5,43.46,198,20,1,32929,0,0,0,1,1,0,4157,11.9,643,764,721,18,17.4,1,1,20.53,3,224,1,0,0,0,65.5,754,704,100,12,4,1,60677,0,216163,0,0,0,221,1,0,0,0,0,34123,40.24,-1,34,3,1,11,5,8084.46,2,0,4.5,3,1,584,13,0,23,0,0,0,1,6,15620.55,0,1,3967.73,1,-1,14.97
PE0001479,0,850,798,762,18,36,71,66.67,0,1651,16738,0,0,0,0,5,0,43,0,0,66.13,0,0,-7,97,-1,850,850,2,12,46.09,11,11,4,17670,1,22,1,14,0,0,3461,73.34,824,688,817,10,48.24,0,1,10.52,2,118,2,0,0,0,98.31,738,840,67,20,3,0,38260,1,172345,0,0,0,92,1,0,3,0,13736,77300,48.53,-1,60,1,1,96,0,33079.54,6,0,0.47,3,0,871,10,0,20,0,0,0,1,20,606.27,-7,1,0,4,-1,5.3
PE0001480,0,741,829,-7,14,7,65,47.32,28596,67373,62246,0,0,0,1,8,8,0,0,2,93.63,197443,1652,0,2,23.04,850,736,3,3,59.8,210,0,4,80198,0,0,0,4,1,0,0,46.4,683,802,626,2,38.45,1,1,0,2,103,0,1,0,0,40.12,749,725,42,76,2,-5,9411,0,293811,0,1,0,242,3,1,13,0,18709,36805,45.09,-1,22,1,0,94,3,0,3,1,0.65,2,2,682,3,0,27,0,0,0,1,33,0,23,3,715.15,1,-1,20.05
PE0001481,0,775,669,752,9,27,0,42.24,56708,7732,0,1,1,0,2,0,3,35,0,1,71.2,93418,950,0,93,29.8,710,644,15,4,28.44,100,8,1,90251,0,0,2,14,0,0,0,69.61,788,-7,729,8,91.04,0,0,26.33,3,134,0,1,0,0,58.99,888,873,80,12,4,0,142680,3,179479,0,0,0,91,1,1,8,0,15370,34291,28.92,-1,-1,1,0,68,0,1799.02,0,1,6.59,3,3,552,7,1,10,0,0,0,0,0,18490.0,32,0,9496.32,1,-1,4.99
PE0001482,0,802,789,850,3,22,288,70.66,36671,16253,50827,0,0,0,0,9,0,5,0,3,86.11,119813,0,0,95,105.85,754,827,1,2,39.24,293,15,3,-7,2,-1,1,14,2,1,0,44.75,676,854,635,13,55.49,1,1,8.75,2,287,6,3,92232,0,89.95,803,681,65,36,3,0,98473,0,438738,0,1,1,236,2,1,4,0,24543,132178,45.6,-1,49,2,1,0,4,8141.52,1,0,6.42,3,1,896,10,0,28,0,0,1,2,5,6734.41,9,0,4638.05,2,-1,20.9
